startDate	Radiant_Team	Radiant_Team_Rating	Radiant_Team_mu	Radiant_Team_phi	Radiant_Team_ratingSevenDaysAgo	Dire_Team	Dire_Team_Rating	Dire_Team_mu	Dire_Team_phi	Dire_Team_ratingSevenDaysAgo	Radiant_win
1644740598.0	Neon Esports	1694.3250291972245	1815.9586761709509	48.653458789490536	1697.1801668965306	Polaris Esports	1612.5310587211247	1750.678190866297	55.25885285806894	1610.750871932678	True
1644736526.0	Neon Esports	1694.3250291972245	1815.9586761709509	48.653458789490536	1697.1801668965306	Polaris Esports	1612.5310587211247	1750.678190866297	55.25885285806894	1610.750871932678	False
1644732609.0	Polaris Esports	1612.5310587211247	1750.678190866297	55.25885285806894	1610.750871932678	Neon Esports	1694.3250291972245	1815.9586761709509	48.653458789490536	1697.1801668965306	False
1644725440.0	phoenix gaming	1591.8986538068402	1752.1788515628134	64.11207910238925	1594.0300994018555	Army Geniuses	1422.253552822334	1549.1948770559784	50.77652969345779	1411.4201995751416	False
1644721762.0	Army Geniuses	1422.253552822334	1549.1948770559784	50.77652969345779	1411.4201995751416	phoenix gaming	1591.8986538068402	1752.1788515628134	64.11207910238925	1594.0300994018555	True
1644491716.0	Polaris Esports	1612.5310587211247	1750.678190866297	55.25885285806894	1610.750871932678	Army Geniuses	1422.253552822334	1549.1948770559784	50.77652969345779	1411.4201995751416	True
1644487223.0	Army Geniuses	1422.253552822334	1549.1948770559784	50.77652969345779	1411.4201995751416	Polaris Esports	1612.5310587211247	1750.678190866297	55.25885285806894	1610.750871932678	True
1644412027.0	Motivate.Trust Gaming	1659.989354789035	1788.183774209686	51.27776776826048	1641.455398994678	Neon Esports	1694.3250291972245	1815.9586761709509	48.653458789490536	1697.1801668965306	False
1644408251.0	Neon Esports	1694.3250291972245	1815.9586761709509	48.653458789490536	1697.1801668965306	Motivate.Trust Gaming	1659.989354789035	1788.183774209686	51.27776776826048	1641.455398994678	True
1644392100.0	Motivate.Trust Gaming	1659.989354789035	1788.183774209686	51.27776776826048	1641.455398994678	Polaris Esports	1612.5310587211247	1750.678190866297	55.25885285806894	1610.750871932678	True
1644388451.0	Polaris Esports	1612.5310587211247	1750.678190866297	55.25885285806894	1610.750871932678	Motivate.Trust Gaming	1659.989354789035	1788.183774209686	51.27776776826048	1641.455398994678	True
1644297423.0	phoenix gaming	1591.8986538068402	1752.1788515628134	64.11207910238925	1594.0300994018555	Yangon Galacticos	1449.7886960742185	1605.4297929850177	62.25643876431973	1437.8680944973712	False
1644293427.0	Yangon Galacticos	1449.7886960742185	1605.4297929850177	62.25643876431973	1437.8680944973712	phoenix gaming	1591.8986538068402	1752.1788515628134	64.11207910238925	1594.0300994018555	True
1644147643.0	Motivate.Trust Gaming	1641.455398994678	1771.5376595038088	52.03290420365232	1644.0997797661892	Yangon Galacticos	1437.8680944973712	1617.279010151336	71.76436626158595	1439.7885075555682	False
1644144924.0	Yangon Galacticos	1437.8680944973712	1617.279010151336	71.76436626158595	1439.7885075555682	Motivate.Trust Gaming	1641.455398994678	1771.5376595038088	52.03290420365232	1644.0997797661892	False
1644140104.0	Army Geniuses	1411.4201995751416	1544.9730139326866	53.42112574301798	1425.081311615828	Motivate.Trust Gaming	1641.455398994678	1771.5376595038088	52.03290420365232	1644.0997797661892	True
1644135995.0	Motivate.Trust Gaming	1641.455398994678	1771.5376595038088	52.03290420365232	1644.0997797661892	Army Geniuses	1411.4201995751416	1544.9730139326866	53.42112574301798	1425.081311615828	False
1644112920.0	Omega Gaming	1338.0482725377883	1520.106051176235	72.82311145537872	1339.9267752587048	SG esports	1519.2370607873406	1662.5339274425878	57.31874666209889	1521.6321210079268	True
1644109511.0	Omega Gaming	1338.0482725377883	1520.106051176235	72.82311145537872	1339.9267752587048	SG esports	1519.2370607873406	1662.5339274425878	57.31874666209889	1521.6321210079268	True
1644108569.0	Omega Gaming	1338.0482725377883	1520.106051176235	72.82311145537872	1339.9267752587048	SG esports	1519.2370607873406	1662.5339274425878	57.31874666209889	1521.6321210079268	True
1644103669.0	SG esports	1519.2370607873406	1662.5339274425878	57.31874666209889	1521.6321210079268	Omega Gaming	1338.0482725377883	1520.106051176235	72.82311145537872	1339.9267752587048	True
1644099363.0	Omega Gaming	1338.0482725377883	1520.106051176235	72.82311145537872	1339.9267752587048	SG esports	1519.2370607873406	1662.5339274425878	57.31874666209889	1521.6321210079268	False
1644095453.0	SG esports	1519.2370607873406	1662.5339274425878	57.31874666209889	1521.6321210079268	Omega Gaming	1338.0482725377883	1520.106051176235	72.82311145537872	1339.9267752587048	False
1644053200.0	Polaris Esports	1610.750871932678	1751.131731122067	56.1523436757556	1602.069995853534	Yangon Galacticos	1437.8680944973712	1617.279010151336	71.76436626158595	1439.7885075555682	False
1644049926.0	Yangon Galacticos	1437.8680944973712	1617.279010151336	71.76436626158595	1439.7885075555682	Polaris Esports	1610.750871932678	1751.131731122067	56.1523436757556	1602.069995853534	False
1644046852.0	Motivate.Trust Gaming	1641.455398994678	1771.5376595038088	52.03290420365232	1644.0997797661892	phoenix gaming	1594.0300994018555	1752.1788515628134	63.25950086438312	1596.1906666658724	False
1643877975.0	phoenix gaming	1594.0300994018555	1752.1788515628134	63.25950086438312	1596.1906666658724	Neon Esports	1697.1801668965306	1815.9586761709509	47.51140370976813	1700.10564662585	False
1643875223.0	Neon Esports	1697.1801668965306	1815.9586761709509	47.51140370976813	1700.10564662585	phoenix gaming	1594.0300994018555	1752.1788515628134	63.25950086438312	1596.1906666658724	True
1643840166.0	SG esports	1519.2370607873406	1662.5339274425878	57.31874666209889	1521.6321210079268	Omega Gaming	1338.0482725377883	1520.106051176235	72.82311145537872	1339.9267752587048	False
